cohort,image,nucleus_count,mean_area_px,median_area_px,std_area_px,mean_eccentricity,mean_solidity,density_per_megapixel,method
HCC,Image4.png,208,353.13461538461536,169.0,516.0927271649392,0.7261195668003609,0.8779389636502087,746.7375109946329,classical
HCC,Image5.png,364,225.91483516483515,126.0,329.0107481789623,0.7329325532126373,0.874995015460583,1306.7906442406074,classical
HCC,Image6.png,430,243.21162790697673,112.0,417.7720468396679,0.721398819767008,0.8776427831811645,1543.7362006139044,classical
HCC,Image7.png,116,65.44827586206897,60.0,25.83913926037405,0.6990711728909902,0.9195251250813028,416.4497657470068,classical
HCC,Image8.png,361,354.7008310249307,159.0,534.9709902036,0.7286858073904086,0.8665706765563682,1296.020391678185,classical
HCC,Image9.png,495,232.9979797979798,116.0,346.72298784324795,0.7182975589992968,0.8721513819863465,1777.0916727997271,classical
NSCLC_AD,Image1.png,290,86.7448275862069,80.0,43.121525037062376,0.7320753898131905,0.9379606575013902,1041.124414367517,classical
NSCLC_AD,Image10.png,321,251.0809968847352,104.0,381.5282186175728,0.7290069091151811,0.8866246325436992,1152.4170241792172,classical
NSCLC_AD,Image2.png,299,58.20066889632107,55.0,20.592881182715075,0.6978754279542438,0.9404347931053992,1073.4351720547847,classical
NSCLC_AD,Image3.png,420,89.20238095238095,69.0,65.52541850703085,0.7433699342349206,0.9124562457367372,1507.8353587391623,classical
NSCLC_AD,Image4.png,288,75.93402777777777,63.5,48.54428628581564,0.747917976839504,0.917033358853274,1033.9442459925683,classical
NSCLC_AD,Image5.png,374,60.85294117647059,56.0,23.906844150406677,0.7050534823973226,0.9301434905391196,1342.6914861153496,classical
NSCLC_AD,Image6.png,309,60.8252427184466,59.0,20.783252149865923,0.6633299296814392,0.9495653322961258,1109.3360139295266,classical
NSCLC_AD,Image7.png,286,65.52797202797203,56.5,33.348093969697956,0.7398694597052603,0.9199598013261502,1026.7640776176202,classical
NSCLC_AD,Image8.png,335,47.722388059701494,46.0,13.011038033726646,0.6790155177711302,0.943656648559153,1202.6782028038558,classical
NSCLC_AD,Image9.png,344,384.8081395348837,173.0,575.1884810833378,0.720470746371617,0.890409853511478,1234.9889604911236,classical
NSCLC_SCC,Image1.png,209,53.47846889952153,50.0,18.18908567925059,0.6860024532582562,0.9303063920670012,750.3275951821071,classical
NSCLC_SCC,Image10.png,425,172.21882352941176,79.0,384.0205161474389,0.749562345425613,0.890199296631929,1525.7857796765336,classical
NSCLC_SCC,Image2.png,364,153.0686813186813,97.5,287.0492801574678,0.720080437428688,0.9078039367358318,1306.7906442406074,classical
NSCLC_SCC,Image3.png,481,85.3970893970894,77.0,50.88311901073086,0.691526713821937,0.94030157425186,1726.8304941750885,classical
NSCLC_SCC,Image4.png,156,58.717948717948715,56.0,18.26296338740452,0.6707699354421134,0.941001078794558,560.0531332459747,classical
NSCLC_SCC,Image5.png,242,50.96694214876033,49.0,14.159909583393404,0.6771576749418428,0.9415577245570188,868.8003733687556,classical
NSCLC_SCC,Image6.png,54,73.77777777777777,50.5,85.84194491140588,0.6519226154282024,0.9430628580226788,193.8645461236066,classical
NSCLC_SCC,Image7.png,367,90.24795640326975,61.0,159.70913988344162,0.6434077586904726,0.944948705304294,1317.56089680303,classical
NSCLC_SCC,Image8.png,493,144.1135902636917,92.0,223.61378995197063,0.7506372011903535,0.8988484499241681,1769.9115044247787,classical
NSCLC_SCC,Image9.png,440,49.79545454545455,48.0,13.082742875904303,0.6285343513095651,0.9484543393371468,1579.6370424886463,classical
BRC,Image1.png,591,102.77834179357022,66.0,98.1585785145559,0.6357850659116634,0.9442880524216726,2121.73975479725,cellpose
BRC,Image10.png,747,80.03078982597054,78.0,31.26409276520048,0.6554102598060739,0.9356347573687868,2681.7928880432246,cellpose
BRC,Image2.png,738,89.7479674796748,94.0,28.094669660783268,0.5892455360819242,0.941394825990238,2649.482130355957,cellpose
BRC,Image3.png,1119,76.47363717605005,79.0,23.29956011614005,0.6070476540867547,0.9407075780263332,4017.304205783626,cellpose
BRC,Image4.png,531,62.293785310734464,61.0,21.199712603829845,0.632362927502106,0.938921676434439,1906.3347035487984,cellpose
BRC,Image5.png,34,129.58823529411765,122.5,47.52839253420857,0.6875842523810543,0.9381269764659989,122.06286237412267,cellpose
BRC,Image6.png,243,113.66255144032922,110.0,45.44948487931056,0.6661579366624016,0.944479135044454,872.3904575562298,cellpose
BRC,Image7.png,113,268.3628318584071,257.0,104.46340443579686,0.6757150027807065,0.9489230593460772,405.6795131845842,cellpose
BRC,Image8.png,12,214.41666666666663,240.0,90.49443660002284,0.6213840924659645,0.9516014577810062,43.08101024969036,cellpose
BRC,Image9.png,751,76.5392809587217,79.0,24.809543265302427,0.6003459450214449,0.9417989960220522,2696.153224793122,cellpose
CRC,Image1.png,304,89.90789473684211,75.0,52.81607301998206,0.7219934767481982,0.9394452448746246,1091.3855929921558,cellpose
CRC,Image10.png,622,104.07556270096462,86.0,78.7424619834631,0.7387671085440856,0.9219631680116712,2233.03236460895,cellpose
CRC,Image2.png,318,94.9622641509434,85.0,57.98133366863095,0.7074074640087918,0.9332478920174084,1141.6467716167945,cellpose
CRC,Image3.png,459,98.98474945533768,97.0,45.36530238703446,0.7154859720006839,0.934371439720479,1647.848642050656,cellpose
CRC,Image4.png,588,64.78911564625851,59.0,33.706512681929915,0.7156312494665463,0.9321801946272243,2110.9695022348274,cellpose
CRC,Image5.png,1451,61.82701585113715,63.0,19.69935263218685,0.6753522292045886,0.9353764996179268,5209.212156025059,cellpose
CRC,Image6.png,407,97.48157248157248,75.0,72.92754325084226,0.7508446591044072,0.9357691659047704,1461.164264301998,cellpose
CRC,Image7.png,722,58.686980609418285,59.0,20.7396891452531,0.7164861220044902,0.9379889280097098,2592.04078335637,cellpose
CRC,Image8.png,296,96.79054054054056,78.5,72.92269633144647,0.7690675346669843,0.9274117860839696,1062.664919492362,cellpose
CRC,Image9.png,722,85.50138504155125,80.0,40.51142068402308,0.6634263280194648,0.9350734501465422,2592.04078335637,cellpose
HCC,Image1.png,139,240.35971223021585,220.0,111.13171957780582,0.6872576274739737,0.949608847747236,499.0217020589133,cellpose
HCC,Image10.png,387,123.79586563307494,113.0,57.099823587363595,0.7991573483296671,0.926015751912148,1389.362580552514,cellpose
HCC,Image2.png,628,88.84554140127389,76.0,55.40838564573165,0.6661895934336627,0.9368854852815256,2254.5728697337954,cellpose
HCC,Image3.png,491,161.0692464358452,152.0,70.67209564671285,0.825111587161183,0.9250599664288924,1762.7313360498304,cellpose
HCC,Image4.png,323,194.62229102167183,172.0,105.0808021618912,0.7321616164613616,0.9406310858328658,1159.5971925541655,cellpose
HCC,Image5.png,251,191.29482071713147,184.0,90.47682856422172,0.7237304521489334,0.9313157921172378,901.1111310560232,cellpose
HCC,Image6.png,301,137.88372093023256,125.0,63.554536975796104,0.6725605855684385,0.947485928906041,1080.6153404297331,cellpose
HCC,Image7.png,111,105.44144144144144,100.0,46.44258000544206,0.6571006956911516,0.938104921406873,398.49934480963583,cellpose
HCC,Image8.png,525,129.7657142857143,123.0,62.83878363918019,0.6686320334121026,0.9406662196290322,1884.794198423953,cellpose
HCC,Image9.png,412,131.60436893203882,129.5,48.697214692182456,0.6019444710416748,0.9493438941106662,1479.114685239369,cellpose
NSCLC_AD,Image1.png,244,85.15573770491804,74.0,47.62326895297368,0.7669982089058526,0.9304072321122734,875.980541743704,cellpose
NSCLC_AD,Image10.png,129,197.04651162790697,194.0,63.04752243134131,0.5941869658679293,0.9550073882557016,463.12086018417136,cellpose
NSCLC_AD,Image2.png,813,88.1230012300123,88.0,33.10978606738562,0.6637830192232176,0.9358222064507687,2918.738444416522,cellpose
NSCLC_AD,Image3.png,340,172.99117647058824,125.0,122.21084689427497,0.7385680618152003,0.9374517116677012,1220.6286237412269,cellpose
NSCLC_AD,Image4.png,242,122.08264462809916,103.0,89.01370372508484,0.748527173160383,0.9190518849233956,868.8003733687556,cellpose
NSCLC_AD,Image5.png,875,102.43314285714284,92.0,59.11912273519958,0.679306674874373,0.927937961123636,3141.323664039922,cellpose
NSCLC_AD,Image6.png,490,88.90204081632653,82.0,48.97303085308392,0.6479231135538502,0.9372786620685536,1759.1412518623565,cellpose
NSCLC_AD,Image7.png,102,134.80392156862746,121.5,66.16290638038606,0.6832607085925044,0.9382134291561952,366.18858712236806,cellpose
NSCLC_AD,Image8.png,1173,68.59761295822678,69.0,28.52467969155452,0.663315591283101,0.9299668914617948,4211.168751907232,cellpose
NSCLC_AD,Image9.png,164,206.359756097561,207.0,90.7689298401758,0.6748773871402767,0.949808345580498,588.7738067457682,cellpose
NSCLC_SCC,Image1.png,655,94.4320610687023,93.0,37.4391053001492,0.6335792165375043,0.9413302905379004,2351.5051427955987,cellpose
NSCLC_SCC,Image10.png,462,99.47619047619048,98.0,41.2045693179006,0.735934914331674,0.9291706685523186,1658.6188946130787,cellpose
NSCLC_SCC,Image2.png,321,164.94704049844236,136.0,108.4265848309119,0.6522338230342023,0.9501978295228428,1152.4170241792172,cellpose
NSCLC_SCC,Image3.png,606,75.15511551155116,68.0,36.99302893793855,0.74140185323598,0.9303627132396348,2175.591017609363,cellpose
NSCLC_SCC,Image4.png,358,104.82402234636872,106.0,35.96094690433615,0.6612126298586587,0.9418516225140968,1285.2501391157623,cellpose
NSCLC_SCC,Image5.png,742,71.411051212938,75.0,23.152594394513073,0.6234619786609447,0.9401037249919564,2663.8424671058538,cellpose
NSCLC_SCC,Image6.png,332,80.56024096385542,77.0,33.934460005215215,0.5944023480375904,0.9432422101717758,1191.9079502414331,cellpose
NSCLC_SCC,Image7.png,512,59.3359375,59.0,24.640787243838087,0.6374055437961115,0.9409322894747058,1838.1231039867885,cellpose
NSCLC_SCC,Image8.png,171,82.70760233918129,78.0,34.735372209828355,0.7590899725070755,0.9337569883038556,613.9043960580876,cellpose
NSCLC_SCC,Image9.png,1127,56.7941437444543,59.0,18.25551274686724,0.6049774752461138,0.9434146840193188,4046.024879283419,cellpose
BRC,Image1.png,503,126.272365805169,88.0,103.38097319169044,0.5818579947108471,0.9513088760065794,1805.8123462995209,stardist
BRC,Image10.png,273,108.17582417582418,98.0,42.20947068525647,0.6485554437227639,0.9457544650358454,980.0929831804556,stardist
BRC,Image2.png,549,84.45901639344262,82.0,18.98913157988541,0.5270544308842803,0.9477570767145412,1970.9562189233336,stardist
BRC,Image3.png,616,84.34415584415585,81.0,17.96547188724963,0.5360298529013843,0.9484939421141636,2211.491859484105,stardist
BRC,Image4.png,528,86.20454545454545,82.0,21.628575597323692,0.5626906763028579,0.9487848810873692,1895.5644509863755,stardist
BRC,Image5.png,42,183.8571428571429,151.5,102.44477523421638,0.7417656915691698,0.9494124049035796,150.78353587391626,stardist
BRC,Image6.png,315,142.23809523809524,132.0,53.80131416513626,0.6884196904605405,0.9458802726485886,1130.8765190543718,stardist
BRC,Image7.png,204,255.82843137254903,244.0,107.49024112334614,0.6991860951653607,0.9506606200601344,732.3771742447361,stardist
BRC,Image8.png,126,221.32539682539684,207.5,101.78399392091728,0.6647800003603609,0.9495312604423732,452.35060762174874,stardist
BRC,Image9.png,303,88.13201320132013,80.0,38.007933837040945,0.5964341457785394,0.948110310394161,1087.7955088046815,stardist
CRC,Image1.png,300,127.76,110.5,60.03095645859171,0.6851595416658639,0.9447600203213556,1077.0252562422588,stardist
CRC,Image10.png,360,186.9361111111111,153.0,120.5295207102987,0.7038809204355437,0.942907408433056,1292.430307490711,stardist
CRC,Image2.png,366,152.3224043715847,134.0,70.24403123592525,0.7081866684836882,0.9436069295795402,1313.9708126155558,stardist
CRC,Image3.png,269,119.15613382899627,105.0,58.43502547405189,0.6919596225458512,0.944452189025054,965.7326464305588,stardist
CRC,Image4.png,484,116.26446280991736,97.5,60.527504654931455,0.6570513271508382,0.9439014574583948,1737.6007467375111,stardist
CRC,Image5.png,520,80.93846153846154,77.5,19.59189543826491,0.5462250001247974,0.9486110114470392,1866.8437774865824,stardist
CRC,Image6.png,304,140.68421052631578,121.5,70.90569358148518,0.7143309367090427,0.9457215191467604,1091.3855929921558,stardist
CRC,Image7.png,432,87.30555555555556,80.0,29.21787832099119,0.61195932797916,0.9492181726296316,1550.9163689888528,stardist
CRC,Image8.png,286,186.23076923076923,149.0,113.6904269458452,0.7213677235246891,0.945270114680653,1026.7640776176202,stardist
CRC,Image9.png,324,131.60185185185185,116.0,65.11911305799192,0.6630522605799368,0.9429316578900088,1163.1872767416396,stardist
HCC,Image1.png,167,584.3652694610779,543.0,228.0054458662947,0.8076165105207431,0.9419310099232292,599.5440593081908,stardist
HCC,Image10.png,253,130.0671936758893,115.0,57.257819864214234,0.7946294192565472,0.9377805725771564,908.2912994309715,stardist
HCC,Image2.png,183,493.3879781420765,473.0,193.73799914960236,0.7060978300561935,0.955323566915281,656.9854063077779,stardist
HCC,Image3.png,186,484.18279569892474,456.0,185.63537773671507,0.7883562202666224,0.9471287152492576,667.7556588702006,stardist
HCC,Image4.png,158,534.2215189873418,500.0,223.8920010731248,0.7332445770137759,0.9515859526344228,567.233301620923,stardist
HCC,Image5.png,95,549.4,523.0,224.65020294718303,0.7656229958056053,0.9592006282018064,341.0579978100487,stardist
HCC,Image6.png,250,316.74,272.5,166.0667347785221,0.7137726916019532,0.9493087668862366,897.5210468685491,stardist
HCC,Image7.png,115,241.9217391304348,202.0,142.55904331805135,0.7749423934406774,0.9443419471713244,412.8596815595326,stardist
HCC,Image8.png,202,445.9009900990099,399.5,193.0046685399802,0.7354769229536989,0.9493743324108304,725.1970058697876,stardist
HCC,Image9.png,325,370.2153846153846,347.0,153.15384847197,0.715911075724917,0.9458233480972964,1166.777360929114,stardist
NSCLC_AD,Image1.png,198,115.6919191919192,97.5,63.50503865600383,0.7213416264654091,0.9462509613683492,710.8366691198909,stardist
NSCLC_AD,Image10.png,123,471.8292682926829,459.0,237.4612919185508,0.6965561063636369,0.950724896874624,441.58035505932617,stardist
NSCLC_AD,Image2.png,529,96.21550094517958,91.0,30.90687986288319,0.631033022494033,0.9447975053718816,1899.1545351738496,stardist
NSCLC_AD,Image3.png,342,192.8684210526316,153.0,114.54184198001006,0.6981696556217173,0.9466744849498974,1227.8087921161753,stardist
NSCLC_AD,Image4.png,216,186.93055555555551,153.0,121.80912433008343,0.6888053064314771,0.9515691063664674,775.4581844944264,stardist
NSCLC_AD,Image5.png,389,139.87146529562983,110.0,80.78747346943878,0.6609623710009297,0.9456391083995,1396.5427489274623,stardist
NSCLC_AD,Image6.png,182,162.75824175824175,139.5,75.24273403777946,0.6611347581938667,0.9490406173685336,653.3953221203037,stardist
NSCLC_AD,Image7.png,165,194.7030303030303,187.0,71.49886409289898,0.6798441670731019,0.9500822375190834,592.3638909332424,stardist
NSCLC_AD,Image8.png,221,95.14932126696831,86.0,36.412920510202255,0.5797499255426299,0.9476773140371828,793.4086054317975,stardist
NSCLC_AD,Image9.png,183,448.2568306010929,419.0,201.24471861463292,0.6976665928009274,0.9562899886065422,656.9854063077779,stardist
NSCLC_SCC,Image1.png,487,96.71457905544148,93.0,27.00008846622918,0.6130126026507589,0.9469762394803504,1748.3709992999336,stardist
NSCLC_SCC,Image10.png,91,632.3626373626373,538.0,340.0448101202952,0.8205966073571503,0.9476024524050186,326.69766106015186,stardist
NSCLC_SCC,Image2.png,115,375.10434782608695,202.0,341.849913009459,0.6988609598918624,0.9526568605072868,412.8596815595326,stardist
NSCLC_SCC,Image3.png,443,104.255079006772,95.0,41.21463327082246,0.667677490402101,0.9437759456400152,1590.407295051069,stardist
NSCLC_SCC,Image4.png,254,114.8976377952756,105.0,41.892877008225256,0.6862112262904664,0.9446285016800924,911.881383618446,stardist
NSCLC_SCC,Image5.png,475,92.55368421052631,85.0,28.610759148582055,0.600301867690243,0.9483498229977744,1705.289989050243,stardist
NSCLC_SCC,Image6.png,179,113.68715083798882,99.0,77.82585058485758,0.6519081725454228,0.9436457740346264,642.6250695578811,stardist
NSCLC_SCC,Image7.png,417,101.1390887290168,80.0,103.55431541879574,0.5844059454680292,0.9499914219958036,1497.0651061767398,stardist
NSCLC_SCC,Image8.png,83,323.8433734939759,257.0,211.6494875699432,0.770055965629868,0.9495674725113924,297.9769875603583,stardist
NSCLC_SCC,Image9.png,602,74.8421926910299,72.0,15.051628111714976,0.5095960530421154,0.9535205779223412,2161.2306808594662,stardist
