cohort,image,nucleus_count,mean_area_px,median_area_px,std_area_px,mean_eccentricity,mean_solidity,density_per_megapixel
BRC,Image1.png,591,102.77834179357022,66.0,98.1585785145559,0.6357850659116634,0.9442880524216726,2121.73975479725
BRC,Image10.png,747,80.03078982597054,78.0,31.26409276520048,0.6554102598060739,0.9356347573687867,2681.7928880432246
BRC,Image2.png,738,89.7479674796748,94.0,28.094669660783268,0.5892455360819242,0.941394825990238,2649.482130355957
BRC,Image3.png,1119,76.47363717605005,79.0,23.29956011614005,0.6070476540867547,0.9407075780263332,4017.304205783626
BRC,Image4.png,531,62.293785310734464,61.0,21.199712603829845,0.632362927502106,0.938921676434439,1906.3347035487984
BRC,Image5.png,34,129.58823529411765,122.5,47.52839253420857,0.6875842523810543,0.9381269764659987,122.06286237412267
BRC,Image6.png,243,113.66255144032922,110.0,45.44948487931056,0.6661579366624016,0.9444791350444539,872.3904575562298
BRC,Image7.png,113,268.3628318584071,257.0,104.46340443579686,0.6757150027807065,0.9489230593460773,405.6795131845842
BRC,Image8.png,12,214.41666666666666,240.0,90.49443660002285,0.6213840924659645,0.9516014577810062,43.08101024969036
BRC,Image9.png,751,76.5392809587217,79.0,24.809543265302427,0.6003459450214449,0.9417989960220522,2696.1532247931214
CRC,Image1.png,304,89.90789473684211,75.0,52.81607301998206,0.7219934767481982,0.9394452448746246,1091.3855929921558
CRC,Image10.png,622,104.07556270096462,86.0,78.7424619834631,0.7387671085440856,0.9219631680116713,2233.03236460895
CRC,Image2.png,318,94.9622641509434,85.0,57.98133366863095,0.7074074640087918,0.9332478920174085,1141.6467716167945
CRC,Image3.png,459,98.98474945533769,97.0,45.36530238703446,0.7154859720006839,0.934371439720479,1647.848642050656
CRC,Image4.png,588,64.78911564625851,59.0,33.706512681929915,0.7156312494665463,0.9321801946272243,2110.9695022348274
CRC,Image5.png,1451,61.82701585113715,63.0,19.69935263218685,0.6753522292045886,0.9353764996179267,5209.212156025059
CRC,Image6.png,407,97.48157248157248,75.0,72.92754325084226,0.7508446591044072,0.9357691659047704,1461.164264301998
CRC,Image7.png,722,58.686980609418285,59.0,20.7396891452531,0.7164861220044902,0.9379889280097098,2592.04078335637
CRC,Image8.png,296,96.79054054054055,78.5,72.92269633144647,0.7690675346669843,0.9274117860839695,1062.664919492362
CRC,Image9.png,722,85.50138504155125,80.0,40.51142068402308,0.6634263280194648,0.9350734501465422,2592.04078335637
HCC,Image1.png,139,240.35971223021582,220.0,111.13171957780582,0.6872576274739737,0.9496088477472359,499.0217020589133
HCC,Image10.png,387,123.79586563307494,113.0,57.099823587363595,0.7991573483296671,0.926015751912148,1389.362580552514
HCC,Image2.png,628,88.84554140127389,76.0,55.40838564573165,0.6661895934336627,0.9368854852815255,2254.5728697337954
HCC,Image3.png,491,161.0692464358452,152.0,70.67209564671285,0.825111587161183,0.9250599664288925,1762.7313360498304
HCC,Image4.png,323,194.62229102167183,172.0,105.08080216189119,0.7321616164613616,0.9406310858328658,1159.5971925541655
HCC,Image5.png,251,191.29482071713147,184.0,90.47682856422173,0.7237304521489334,0.9313157921172378,901.1111310560233
HCC,Image6.png,301,137.88372093023256,125.0,63.554536975796104,0.6725605855684385,0.947485928906041,1080.6153404297331
HCC,Image7.png,111,105.44144144144144,100.0,46.44258000544206,0.6571006956911516,0.938104921406873,398.49934480963583
HCC,Image8.png,525,129.7657142857143,123.0,62.83878363918019,0.6686320334121026,0.9406662196290322,1884.794198423953
HCC,Image9.png,412,131.60436893203882,129.5,48.697214692182456,0.6019444710416748,0.9493438941106662,1479.114685239369
