cohort,image,nucleus_count,mean_area_px,median_area_px,std_area_px,mean_eccentricity,mean_solidity,density_per_megapixel
NSCLC_AD,Image10.png,408,123.16911764705883,102.5,76.36482564178277,0.735131863699705,0.901023712403193,1464.7543484894722
NSCLC_AD,Image2.png,611,88.56955810147299,80.0,46.0901378621468,0.6885813430686615,0.9383573944550517,2193.541438546734
NSCLC_AD,Image3.png,443,95.82392776523702,74.0,70.45162703954028,0.7437668730428825,0.9086064632489174,1590.407295051069
NSCLC_AD,Image4.png,390,144.53076923076924,110.0,124.3401159637139,0.7169779599479902,0.917479357512635,1400.1328331149366
NSCLC_AD,Image5.png,589,86.79966044142614,74.0,48.6246906743726,0.6979050943015126,0.928883905579451,2114.559586422302
NSCLC_AD,Image6.png,421,79.58907363420427,70.0,40.901129549552266,0.6709959881251804,0.9386150176809066,1511.4254429266366
NSCLC_AD,Image7.png,378,96.8994708994709,75.0,73.01196140124276,0.7371604223759373,0.9142498903854426,1357.0518228652463
NSCLC_AD,Image8.png,700,68.33714285714285,63.0,28.224316625555204,0.6593477490738999,0.9479590210288373,2513.0589312319375
NSCLC_AD,Image9.png,382,93.70680628272251,75.0,60.436483085185635,0.7229711139768974,0.9162919855507863,1371.412159615143
NSCLC_SCC,Image1.png,704,82.86505681818181,79.0,33.45239537382595,0.6616714460612431,0.9433867804632186,2527.4192679818343
NSCLC_SCC,Image10.png,288,73.47569444444444,63.0,37.90951534488951,0.7371235862068762,0.9430329680728966,1033.9442459925685
NSCLC_SCC,Image2.png,488,92.05327868852459,77.0,66.57900235677891,0.6911762008184451,0.9282522896757183,1751.961083487408
NSCLC_SCC,Image3.png,483,85.4968944099379,78.0,50.543479946443256,0.6938310037398525,0.9388020132577924,1734.0106625500368
NSCLC_SCC,Image4.png,398,88.59547738693468,84.0,40.98332397289877,0.695495089402728,0.9359177968361876,1428.8535066147301
NSCLC_SCC,Image5.png,675,77.41185185185185,73.0,36.66269685954771,0.6403268736517601,0.9507399526655476,2423.3068265450825
NSCLC_SCC,Image6.png,363,80.77134986225896,72.0,49.64657520774532,0.6460848501729106,0.9441717829620813,1303.2005600531334
NSCLC_SCC,Image7.png,419,85.79952267303102,64.0,155.49740928939903,0.6211252629329185,0.9578882700834366,1504.2452745516882
NSCLC_SCC,Image8.png,270,74.72222222222223,64.0,36.92856801722034,0.7095267654585735,0.9403627115088116,969.322730618033
NSCLC_SCC,Image9.png,903,60.64341085271318,60.0,17.62181706435472,0.5761360294702486,0.9673921665360032,3241.8460212891996
